Minutes,Velocity
6.313333333,20173
6.314166667,19993
6.315,19838
6.315833333,19689
6.316666667,19491
6.3175,19315
6.318333333,19095
6.319166667,18842
6.32,18587
6.320833333,18291
6.321666667,17998
6.3225,17674
6.323333333,17294
6.324166667,16867
6.325,16382
6.325833333,15833
6.326666667,15259
6.3275,14663
6.328333333,14005
6.329166667,13321
6.33,12613
6.330833333,11899
6.331666667,11171
6.3325,10440
6.333333333,9731
6.334166667,9007
6.335,8309
6.335833333,7591
6.336666667,6889
6.3375,6247
6.338333333,5576
6.339166667,4952
6.34,4374
6.340833333,3803
6.341666667,3310
6.3425,2872
6.343333333,2488
6.344166667,2158
6.345,1857
6.345833333,1616
6.346666667,1409
6.3475,1231
6.348333333,1098
6.349166667,972
6.35,851
6.350833333,756
6.351666667,665
6.3525,562
6.353333333,480
6.354166667,385
6.355,259
6.355833333,152
6.356666667,29
6.3575,-135
6.358333333,-334
6.359166667,-583
6.36,-814
6.360833333,-1041
6.361666667,-1329
6.3625,-1622
6.363333333,-1908
6.364166667,-2189
6.365,-2421
6.365833333,-2640
6.366666667,-2855
6.3675,-3021
6.368333333,-3189
6.369166667,-3324
6.37,-3429
6.370833333,-3487
6.371666667,-3510
6.3725,-3557
6.373333333,-3533
6.374166667,-3484
6.375,-3410
6.375833333,-3293
6.376666667,-3164
6.3775,-3005
6.378333333,-2785
6.379166667,-2553
6.38,-2333
6.380833333,-2043
6.381666667,-1718
6.3825,-1415
6.383333333,-1102
6.384166667,-742
6.385,-404
6.385833333,-43
6.386666667,311
6.3875,610
6.388333333,931
6.389166667,1210
6.39,1437
6.390833333,1605
6.391666667,1749
6.3925,1867
6.393333333,1944
6.394166667,2022
6.395,2032
6.395833333,2039
6.396666667,2062
6.3975,2066
6.398333333,2034
6.399166667,1960
6.4,1921
6.400833333,1842
6.401666667,1708
6.4025,1561
6.403333333,1399
6.404166667,1220
6.405,1016
6.405833333,805
6.406666667,560
6.4075,280
6.408333333,-4
6.409166667,-277
6.41,-584
6.410833333,-926
6.411666667,-1245
6.4125,-1553
6.413333333,-1854
6.414166667,-2165
6.415,-2429
6.415833333,-2650
6.416666667,-2885
6.4175,-3070
6.418333333,-3227
6.419166667,-3354
6.42,-3439
6.420833333,-3520
6.421666667,-3546
6.4225,-3537
6.423333333,-3506
6.424166667,-3398
6.425,-3258
6.425833333,-3058
6.426666667,-2797
6.4275,-2532
6.428333333,-2222
6.429166667,-1898
6.43,-1571
6.430833333,-1240
6.431666667,-905
6.4325,-580
6.433333333,-266
6.434166667,40
6.435,312
6.435833333,577
6.436666667,810
6.4375,1010
6.438333333,1210
6.439166667,1381
6.44,1502
6.440833333,1573
6.441666667,1596
6.4425,1614
6.443333333,1598
6.444166667,1540
6.445,1480
6.445833333,1386
6.446666667,1287
6.4475,1221
6.448333333,1204
6.449166667,1199
6.45,1231
6.450833333,1332
6.451666667,1458
6.4525,1643
6.453333333,1835
6.454166667,2067
6.455,2339
6.455833333,2621
6.456666667,2959
6.4575,3266
6.458333333,3615
6.459166667,3982
6.46,4307
6.460833333,4649
6.461666667,4971
6.4625,5279
6.463333333,5577
6.464166667,5841
6.465,6086
6.465833333,6319
6.466666667,6539
6.4675,6779
6.468333333,6993
6.469166667,7231
6.47,7499
6.470833333,7737
6.471666667,8025
6.4725,8349
6.473333333,8698
6.474166667,9067
6.475,9465
6.475833333,9896
6.476666667,10371
6.4775,10846
6.478333333,11313
6.479166667,11815
6.48,12272
6.480833333,12741
6.481666667,13200
6.4825,13612
6.483333333,14007
6.484166667,14340
6.485,14613
6.485833333,14852
6.486666667,15042
6.4875,15149
6.488333333,15241
6.489166667,15297
6.49,15295
6.490833333,15239
6.491666667,15086
6.4925,14922
6.493333333,14738
6.494166667,14490
6.495,14198
6.495833333,13851
6.496666667,13484
6.4975,13055
6.498333333,12584
6.499166667,12084
6.5,11523
6.500833333,10974
6.501666667,10373
6.5025,9735
6.503333333,9102
6.504166667,8443
6.505,7814
6.505833333,7146
6.506666667,6463
6.5075,5788
6.508333333,5087
6.509166667,4415
6.51,3714
6.510833333,3023
6.511666667,2312
6.5125,1607
6.513333333,933
6.514166667,182
6.515,-536
6.515833333,-1253
6.516666667,-1946
6.5175,-2599
6.518333333,-3308
6.519166667,-3997
6.52,-4678
6.520833333,-5329
6.521666667,-5966
6.5225,-6591
6.523333333,-7169
6.524166667,-7729
6.525,-8218
6.525833333,-8665
6.526666667,-9079
6.5275,-9410
6.528333333,-9687
6.529166667,-9929
6.53,-10117
6.530833333,-10261
6.531666667,-10384
6.5325,-10451
6.533333333,-10470
6.534166667,-10492
6.535,-10471
6.535833333,-10453
6.536666667,-10410
6.5375,-10335
6.538333333,-10297
6.539166667,-10191
6.54,-10091
6.540833333,-9977
6.541666667,-9860
6.5425,-9780
6.543333333,-9656
6.544166667,-9559
6.545,-9452
6.545833333,-9353
6.546666667,-9231
6.5475,-9123
6.548333333,-9041
6.549166667,-8941
6.55,-8927
6.550833333,-8898
6.551666667,-8910
6.5525,-9003
6.553333333,-9113
6.554166667,-9283
6.555,-9473
6.555833333,-9731
6.556666667,-10020
6.5575,-10320
6.558333333,-10674
6.559166667,-10989
6.56,-11351
6.560833333,-11753
6.561666667,-12090
6.5625,-12440
6.563333333,-12752
6.564166667,-13036
6.565,-13311
6.565833333,-13515
6.566666667,-13704
6.5675,-13864
6.568333333,-13979
6.569166667,-14004
6.57,-13984
6.570833333,-13944
6.571666667,-13841
6.5725,-13721
6.573333333,-13526
6.574166667,-13294
6.575,-13013
6.575833333,-12668
6.576666667,-12289
6.5775,-11858
6.578333333,-11437
6.579166667,-10961
6.58,-10431
6.580833333,-9908
6.581666667,-9365
6.5825,-8808
6.583333333,-8219
6.584166667,-7587
6.585,-6950
6.585833333,-6336
6.586666667,-5710
6.5875,-5050
6.588333333,-4397
6.589166667,-3745
6.59,-3101
6.590833333,-2434
6.591666667,-1721
6.5925,-1037
6.593333333,-341
6.594166667,368
6.595,1111
6.595833333,1885
6.596666667,2620
6.5975,3338
6.598333333,4038
6.599166667,4726
6.6,5386
6.600833333,5990
6.601666667,6526
6.6025,7051
6.603333333,7525
6.604166667,7927
6.605,8329
6.605833333,8635
6.606666667,8917
6.6075,9198
6.608333333,9394
6.609166667,9569
6.61,9708
6.610833333,9821
6.611666667,9951
6.6125,10108
6.613333333,10212
6.614166667,10341
6.615,10520
6.615833333,10652
6.616666667,10861
6.6175,11078
6.618333333,11293
6.619166667,11573
6.62,11841
6.620833333,12126
6.621666667,12453
6.6225,12803
6.623333333,13175
6.624166667,13567
6.625,13943
6.625833333,14328
6.626666667,14723
6.6275,15077
6.628333333,15406
6.629166667,15713
6.63,15961
6.630833333,16171
6.631666667,16387
6.6325,16543
6.633333333,16634
6.634166667,16705
6.635,16740
6.635833333,16738
6.636666667,16662
6.6375,16560
6.638333333,16432
6.639166667,16241
6.64,16043
6.640833333,15793
6.641666667,15487
6.6425,15165
6.643333333,14814
6.644166667,14405
6.645,13938
6.645833333,13505
6.646666667,13020
6.6475,12491
6.648333333,11954
6.649166667,11365
6.65,10796
6.650833333,10174
6.651666667,9538
6.6525,8858
6.653333333,8161
6.654166667,7497
6.655,6772
6.655833333,6066
6.656666667,5368
6.6575,4695
6.658333333,4022
6.659166667,3348
6.66,2672
6.660833333,1999
6.661666667,1357
6.6625,714
6.663333333,120
6.664166667,-491
6.665,-1079
6.665833333,-1632
6.666666667,-2193
6.6675,-2714
6.668333333,-3224
6.669166667,-3737
6.67,-4247
6.670833333,-4740
6.671666667,-5251
6.6725,-5757
6.673333333,-6219
6.674166667,-6707
6.675,-7241
6.675833333,-7793
6.676666667,-8345
6.6775,-8917
6.678333333,-9534
6.679166667,-10164
6.68,-10805
6.680833333,-11462
6.681666667,-12171
6.6825,-12900
6.683333333,-13608
6.684166667,-14276
6.685,-14901
6.685833333,-15538
6.686666667,-16089
6.6875,-16584
6.688333333,-17072
6.689166667,-17457
6.69,-17815
6.690833333,-18131
6.691666667,-18406
6.6925,-18668
6.693333333,-18855
6.694166667,-19005
6.695,-19128
6.695833333,-19214
6.696666667,-19253
6.6975,-19268
6.698333333,-19241
6.699166667,-19174
6.7,-19073
6.700833333,-18921
6.701666667,-18752
6.7025,-18535
6.703333333,-18332
6.704166667,-18123
6.705,-17874
6.705833333,-17641
6.706666667,-17412
6.7075,-17177
6.708333333,-16967
6.709166667,-16770
6.71,-16590
6.710833333,-16428
6.711666667,-16225
6.7125,-16015
6.713333333,-15803
6.714166667,-15580
6.715,-15349
6.715833333,-15049
6.716666667,-14709
6.7175,-14319
6.718333333,-13864
6.719166667,-13390
6.72,-12854
6.720833333,-12307
6.721666667,-11721
6.7225,-11106
6.723333333,-10518
6.724166667,-9905
6.725,-9350
6.725833333,-8811
6.726666667,-8301
6.7275,-7830
6.728333333,-7383
6.729166667,-7031
6.73,-6738
6.730833333,-6522
6.731666667,-6334
6.7325,-6239
6.733333333,-6215
6.734166667,-6199
6.735,-6284
6.735833333,-6389
6.736666667,-6550
6.7375,-6780
6.738333333,-7013
6.739166667,-7286
6.74,-7575
6.740833333,-7869
6.741666667,-8142
6.7425,-8418
6.743333333,-8689
6.744166667,-8943
6.745,-9200
6.745833333,-9434
6.746666667,-9671
6.7475,-9890
6.748333333,-10086
6.749166667,-10290
6.75,-10499
6.750833333,-10661
6.751666667,-10826
6.7525,-11019
6.753333333,-11192
6.754166667,-11397
6.755,-11563
6.755833333,-11728
6.756666667,-11938
6.7575,-12128
6.758333333,-12295
6.759166667,-12468
6.76,-12666
6.760833333,-12815
6.761666667,-12986
6.7625,-13188
6.763333333,-13391
6.764166667,-13598
6.765,-13803
6.765833333,-14031
6.766666667,-14241
6.7675,-14415
6.768333333,-14592
6.769166667,-14772
6.77,-14888
6.770833333,-15013
6.771666667,-15134
6.7725,-15223
6.773333333,-15303
6.774166667,-15329
6.775,-15347
6.775833333,-15354
6.776666667,-15347
6.7775,-15312
6.778333333,-15262
6.779166667,-15175
6.78,-15059
6.780833333,-14966
6.781666667,-14851
6.7825,-14688
6.783333333,-14492
6.784166667,-14286
6.785,-14085
6.785833333,-13901
6.786666667,-13678
6.7875,-13431
6.788333333,-13168
6.789166667,-12893
6.79,-12622
6.790833333,-12288
6.791666667,-11953
6.7925,-11624
6.793333333,-11244
6.794166667,-10824
6.795,-10390
6.795833333,-9894
6.796666667,-9385
6.7975,-8881
6.798333333,-8279
6.799166667,-7691
6.8,-7066
6.800833333,-6420
6.801666667,-5821
6.8025,-5126
6.803333333,-4435
6.804166667,-3773
6.805,-3094
6.805833333,-2403
6.806666667,-1714
6.8075,-1059
6.808333333,-392
6.809166667,236
6.81,892
6.810833333,1579
6.811666667,2239
6.8125,2916
6.813333333,3590
6.814166667,4276
6.815,4962
6.815833333,5679
6.816666667,6416
6.8175,7156
6.818333333,7931
6.819166667,8722
6.82,9520
6.820833333,10349
6.821666667,11201
6.8225,12039
6.823333333,12887
6.824166667,13726
6.825,14525
6.825833333,15340
6.826666667,16177
6.8275,16960
6.828333333,17737
6.829166667,18505
6.83,19205
6.830833333,19914
6.831666667,20611
6.8325,21267
6.833333333,21910
6.834166667,22535
6.835,23151
6.835833333,23759
6.836666667,24367
6.8375,24917
6.838333333,25476
6.839166667,26054
6.84,26584
6.840833333,27104
6.841666667,27571
6.8425,28036
6.843333333,28454
6.844166667,28852
6.845,29250
6.845833333,29575
6.846666667,29904
6.8475,30185
6.848333333,30423
6.849166667,30648
6.85,30843
6.850833333,30995
6.851666667,31148
6.8525,31320
6.853333333,31436
6.854166667,31553
6.855,31687
6.855833333,31816
6.856666667,31959
6.8575,32099
6.858333333,32219
6.859166667,32329
6.86,32459
6.860833333,32542
6.861666667,32641
6.8625,32742
6.863333333,32740
6.864166667,32721
6.865,32663
6.865833333,32499
6.866666667,32271
6.8675,31955
6.868333333,31577
6.869166667,31151
6.87,30577
6.870833333,29969
6.871666667,29302
6.8725,28507
6.873333333,27682
6.874166667,26769
6.875,25788
6.875833333,24738
6.876666667,23639
6.8775,22533
6.878333333,21360
6.879166667,20160
6.88,18933
6.880833333,17716
6.881666667,16485
6.8825,15272
6.883333333,14068
6.884166667,12782
6.885,11596
6.885833333,10430
6.886666667,9249
6.8875,8129
6.888333333,7011
6.889166667,5962
6.89,4941
6.890833333,3970
6.891666667,3081
6.8925,2233
6.893333333,1425
6.894166667,693
6.895,29
6.895833333,-601
6.896666667,-1186
6.8975,-1711
6.898333333,-2175
6.899166667,-2620
6.9,-3007
6.900833333,-3329
6.901666667,-3621
6.9025,-3868
6.903333333,-4064
6.904166667,-4242
6.905,-4412
6.905833333,-4522
6.906666667,-4613
6.9075,-4666
6.908333333,-4682
6.909166667,-4723
6.91,-4750
6.910833333,-4774
6.911666667,-4797
6.9125,-4843
6.913333333,-4918
6.914166667,-4983
6.915,-5041
6.915833333,-5126
6.916666667,-5268
6.9175,-5433
6.918333333,-5608
6.919166667,-5804
6.92,-6015
6.920833333,-6245
6.921666667,-6522
6.9225,-6816
6.923333333,-7109
6.924166667,-7429
6.925,-7760
6.925833333,-8094
6.926666667,-8422
6.9275,-8769
6.928333333,-9126
6.929166667,-9397
6.93,-9683
6.930833333,-9979
6.931666667,-10193
6.9325,-10418
6.933333333,-10589
6.934166667,-10762
6.935,-10902
6.935833333,-10933
6.936666667,-10965
6.9375,-10903
6.938333333,-10761
6.939166667,-10624
6.94,-10397
6.940833333,-10085
6.941666667,-9739
6.9425,-9346
6.943333333,-8939
6.944166667,-8482
6.945,-7979
6.945833333,-7462
6.946666667,-6923
6.9475,-6378
6.948333333,-5795
6.949166667,-5219
6.95,-4613
6.950833333,-3971
6.951666667,-3343
6.9525,-2654
6.953333333,-1938
6.954166667,-1199
6.955,-429
6.955833333,367
6.956666667,1194
6.9575,2027
6.958333333,2897
6.959166667,3800
6.96,4671
6.960833333,5574
6.961666667,6528
6.9625,7436
6.963333333,8354
6.964166667,9272
6.965,10135
6.965833333,10995
6.966666667,11893
6.9675,12748
6.968333333,13546
6.969166667,14310
6.97,15047
6.970833333,15757
6.971666667,16385
6.9725,16995
6.973333333,17560
6.974166667,18076
6.975,18542
6.975833333,18982
6.976666667,19384
6.9775,19713
6.978333333,20071
6.979166667,20387
6.98,20667
6.980833333,20922
6.981666667,21130
6.9825,21297
6.983333333,21451
6.984166667,21608
6.985,21690
6.985833333,21744
6.986666667,21761
6.9875,21751
6.988333333,21722
6.989166667,21654
6.99,21604
6.990833333,21516
6.991666667,21412
6.9925,21335
6.993333333,21223
6.994166667,21065
6.995,20913
6.995833333,20774
6.996666667,20585
6.9975,20350
6.998333333,20077
6.999166667,19777
7,19456
7.000833333,19094
7.001666667,18687
7.0025,18220
7.003333333,17750
7.004166667,17258
7.005,16744
7.005833333,16230
7.006666667,15674
7.0075,15102
7.008333333,14526
7.009166667,13954
7.01,13367
7.010833333,12766
7.011666667,12154
7.0125,11518
7.013333333,10897
7.014166667,10256
7.015,9591
7.015833333,8908
7.016666667,8188
7.0175,7486
7.018333333,6774
7.019166667,6046
7.02,5322
7.020833333,4606
7.021666667,3887
7.0225,3160
7.023333333,2475
7.024166667,1795
7.025,1114
7.025833333,470
7.026666667,-144
7.0275,-750
7.028333333,-1323
7.029166667,-1857
7.03,-2366
7.030833333,-2809
7.031666667,-3206
7.0325,-3592
7.033333333,-3907
7.034166667,-4136
7.035,-4379
7.035833333,-4602
7.036666667,-4782
7.0375,-4939
7.038333333,-5057
7.039166667,-5200
7.04,-5335
7.040833333,-5464
7.041666667,-5561
7.0425,-5610
7.043333333,-5715
7.044166667,-5811
7.045,-5926
7.045833333,-6064
7.046666667,-6191
7.0475,-6335
7.048333333,-6465
7.049166667,-6618
7.05,-6764
7.050833333,-6921
7.051666667,-7096
7.0525,-7241
7.053333333,-7412
7.054166667,-7606
7.055,-7762
7.055833333,-7978
7.056666667,-8180
7.0575,-8319
7.058333333,-8542
7.059166667,-8736
7.06,-8915
7.060833333,-9130
7.061666667,-9299
7.0625,-9466
7.063333333,-9626
7.064166667,-9766
7.065,-9884
7.065833333,-9985
7.066666667,-10083
7.0675,-10143
7.068333333,-10201
7.069166667,-10261
7.07,-10320
7.070833333,-10415
7.071666667,-10502
7.0725,-10624
7.073333333,-10761
7.074166667,-10898
7.075,-11093
7.075833333,-11260
7.076666667,-11481
7.0775,-11750
7.078333333,-11973
7.079166667,-12208
7.08,-12423
7.080833333,-12612
7.081666667,-12824
7.0825,-13049
7.083333333,-13218
7.084166667,-13367
7.085,-13549
7.085833333,-13688
7.086666667,-13863
7.0875,-14067
7.088333333,-14241
7.089166667,-14478
7.09,-14696
7.090833333,-14913
7.091666667,-15195
7.0925,-15462
7.093333333,-15736
7.094166667,-15993
7.095,-16242
7.095833333,-16490
7.096666667,-16673
7.0975,-16865
7.098333333,-17051
7.099166667,-17173
7.1,-17268
7.100833333,-17318
7.101666667,-17346
7.1025,-17342
7.103333333,-17303
7.104166667,-17227
7.105,-17124
7.105833333,-17036
7.106666667,-16893
7.1075,-16759
7.108333333,-16623
7.109166667,-16435
7.11,-16274
7.110833333,-16072
7.111666667,-15840
7.1125,-15620
7.113333333,-15392
7.114166667,-15154
7.115,-14871
7.115833333,-14558
7.116666667,-14261
7.1175,-13925
7.118333333,-13561
7.119166667,-13174
7.12,-12767
7.120833333,-12367
7.121666667,-11909
7.1225,-11454
7.123333333,-10991
7.124166667,-10489
7.125,-10000
7.125833333,-9475
7.126666667,-8898
7.1275,-8298
7.128333333,-7728
7.129166667,-7158
7.13,-6547
7.130833333,-5900
7.131666667,-5239
7.1325,-4582
7.133333333,-3916
7.134166667,-3253
7.135,-2551
7.135833333,-1844
7.136666667,-1151
7.1375,-420
7.138333333,311
7.139166667,1055
7.14,1828
7.140833333,2609
7.141666667,3384
7.1425,4183
7.143333333,4971
7.144166667,5733
7.145,6502
7.145833333,7219
7.146666667,7927
7.1475,8616
7.148333333,9249
7.149166667,9807
7.15,10289
7.150833333,10758
7.151666667,11131
7.1525,11420
7.153333333,11620
7.154166667,11763
7.155,11889
7.155833333,11891
7.156666667,11865
7.1575,11764
7.158333333,11628
7.159166667,11466
7.16,11209
7.160833333,10963
7.161666667,10668
7.1625,10354
7.163333333,9974
7.164166667,9556
7.165,9140
7.165833333,8659
7.166666667,8182
7.1675,7662
7.168333333,7112
7.169166667,6550
7.17,6008
7.170833333,5452
7.171666667,4871
7.1725,4330
7.173333333,3770
7.174166667,3260
7.175,2750
7.175833333,2256
7.176666667,1821
7.1775,1391
7.178333333,1029
7.179166667,708
7.18,449
7.180833333,229
7.181666667,70
7.1825,7
7.183333333,-50
7.184166667,-100
7.185,-104
7.185833333,-81
7.186666667,-26
7.1875,58
7.188333333,150
7.189166667,252
7.19,389
7.190833333,590
7.191666667,794
7.1925,1012
7.193333333,1284
7.194166667,1558
7.195,1852
7.195833333,2180
7.196666667,2541
7.1975,2950
7.198333333,3381
7.199166667,3851
7.2,4346
7.200833333,4907
7.201666667,5526
7.2025,6113
7.203333333,6743
7.204166667,7396
7.205,8063
7.205833333,8742
7.206666667,9394
7.2075,10022
7.208333333,10630
7.209166667,11218
7.21,11755
7.210833333,12286
7.211666667,12736
7.2125,13166
7.213333333,13590
7.214166667,13904
7.215,14196
7.215833333,14455
7.216666667,14707
7.2175,14944
7.218333333,15121
7.219166667,15299
7.22,15457
7.220833333,15561
7.221666667,15664
7.2225,15729
7.223333333,15731
7.224166667,15745
7.225,15715
7.225833333,15632
7.226666667,15538
7.2275,15408
7.228333333,15248
7.229166667,15038
7.23,14798
7.230833333,14520
7.231666667,14183
7.2325,13865
7.233333333,13544
7.234166667,13201
7.235,12861
7.235833333,12551
7.236666667,12266
7.2375,11978
7.238333333,11715
7.239166667,11461
7.24,11214
7.240833333,10934
7.241666667,10671
7.2425,10464
7.243333333,10216
7.244166667,9983
7.245,9785
7.245833333,9567
7.246666667,9355
7.2475,9122
7.248333333,8901
7.249166667,8678
7.25,8436
7.250833333,8218
7.251666667,7996
7.2525,7755
7.253333333,7496
7.254166667,7284
7.255,7038
7.255833333,6777
7.256666667,6559
7.2575,6292
7.258333333,6051
7.259166667,5808
7.26,5555
7.260833333,5290
7.261666667,5001
7.2625,4728
7.263333333,4459
7.264166667,4210
7.265,3940
7.265833333,3669
7.266666667,3429
7.2675,3194
7.268333333,2955
7.269166667,2686
7.27,2436
7.270833333,2156
7.271666667,1870
7.2725,1602
7.273333333,1273
7.274166667,952
7.275,610
7.275833333,296
7.276666667,-25
7.2775,-371
7.278333333,-661
7.279166667,-984
7.28,-1239
7.280833333,-1458
7.281666667,-1692
7.2825,-1865
7.283333333,-2006
7.284166667,-2095
7.285,-2162
7.285833333,-2198
7.286666667,-2203
7.2875,-2180
7.288333333,-2153
7.289166667,-2147
7.29,-2099
7.290833333,-2075
7.291666667,-2042
7.2925,-2029
7.293333333,-2046
7.294166667,-2039
7.295,-2087
7.295833333,-2147
7.296666667,-2219
7.2975,-2313
7.298333333,-2418
7.299166667,-2530
7.3,-2629
7.300833333,-2718
7.301666667,-2829
7.3025,-2935
7.303333333,-2987
7.304166667,-3074
7.305,-3152
7.305833333,-3211
7.306666667,-3264
7.3075,-3276
7.308333333,-3348
7.309166667,-3384
7.31,-3361
7.310833333,-3387
7.311666667,-3368
7.3125,-3314
7.313333333,-3255
7.314166667,-3138
7.315,-3030
7.315833333,-2883
7.316666667,-2720
7.3175,-2554
7.318333333,-2316
7.319166667,-2111
7.32,-1869
7.320833333,-1602
7.321666667,-1348
7.3225,-1067
7.323333333,-805
7.324166667,-514
7.325,-223
7.325833333,124
7.326666667,519
7.3275,886
7.328333333,1302
7.329166667,1736
7.33,2202
7.330833333,2698
7.331666667,3182
7.3325,3648
7.333333333,4128
7.334166667,4591
7.335,5038
7.335833333,5469
7.336666667,5851
7.3375,6280
7.338333333,6670
7.339166667,7031
7.34,7383
7.340833333,7697
7.341666667,8049
7.3425,8376
7.343333333,8721
7.344166667,9096
7.345,9407
7.345833333,9732
7.346666667,10086
7.3475,10430
7.348333333,10771
7.349166667,11096
7.35,11414
7.350833333,11705
7.351666667,11990
7.3525,12208
7.353333333,12388
7.354166667,12597
7.355,12729
7.355833333,12795
7.356666667,12866
7.3575,12896
7.358333333,12867
7.359166667,12841
7.36,12767
7.360833333,12656
7.361666667,12536
7.3625,12340
7.363333333,12109
7.364166667,11859
7.365,11580
7.365833333,11266
7.366666667,10962
7.3675,10619
7.368333333,10211
7.369166667,9814
7.37,9358
7.370833333,8916
7.371666667,8474
7.3725,8007
7.373333333,7605
7.374166667,7168
7.375,6733
7.375833333,6337
7.376666667,5948
7.3775,5647
7.378333333,5351
7.379166667,5047
7.38,4801
7.380833333,4542
7.381666667,4347
7.3825,4171
7.383333333,3979
7.384166667,3845
7.385,3748
7.385833333,3664
7.386666667,3577
7.3875,3523
7.388333333,3471
7.389166667,3414
7.39,3329
7.390833333,3264
7.391666667,3214
7.3925,3118
7.393333333,3053
7.394166667,3019
7.395,3016
7.395833333,3004
7.396666667,3012
7.3975,3049
7.398333333,3102
7.399166667,3191
7.4,3270
7.400833333,3395
7.401666667,3523
7.4025,3649
7.403333333,3789
7.404166667,3927
7.405,4096
7.405833333,4212
7.406666667,4321
7.4075,4441
7.408333333,4559
7.409166667,4672
7.41,4710
7.410833333,4774
7.411666667,4831
7.4125,4840
7.413333333,4858
7.414166667,4824
7.415,4796
7.415833333,4754
7.416666667,4639
7.4175,4521
7.418333333,4382
7.419166667,4252
7.42,4076
7.420833333,3861
7.421666667,3704
7.4225,3453
7.423333333,3201
7.424166667,2970
7.425,2683
7.425833333,2417
7.426666667,2087
7.4275,1823
7.428333333,1554
7.429166667,1240
7.43,942
7.430833333,587
7.431666667,252
7.4325,-141
7.433333333,-544
7.434166667,-950
7.435,-1381
7.435833333,-1807
7.436666667,-2251
7.4375,-2673
7.438333333,-3067
7.439166667,-3405
7.44,-3722
7.440833333,-3993
7.441666667,-4243
7.4425,-4456
7.443333333,-4626
7.444166667,-4780
7.445,-4886
7.445833333,-4982
7.446666667,-5017
7.4475,-5040
7.448333333,-5045
7.449166667,-4985
7.45,-4914
7.450833333,-4794
7.451666667,-4632
7.4525,-4423
7.453333333,-4218
7.454166667,-4017
7.455,-3747
7.455833333,-3465
7.456666667,-3188
7.4575,-2901
7.458333333,-2580
7.459166667,-2224
7.46,-1877
7.460833333,-1503
7.461666667,-1087
7.4625,-685
7.463333333,-270
7.464166667,141
7.465,560
7.465833333,999
7.466666667,1393
7.4675,1789
7.468333333,2163
7.469166667,2506
7.47,2823
7.470833333,3119
7.471666667,3411
7.4725,3680
7.473333333,3947
7.474166667,4177
7.475,4406
7.475833333,4614
7.476666667,4785
7.4775,4982
7.478333333,5163
7.479166667,5344
7.48,5528
7.480833333,5705
7.481666667,5885
7.4825,6084
7.483333333,6282
7.484166667,6447
7.485,6674
7.485833333,6905
7.486666667,7143
7.4875,7400
7.488333333,7632
7.489166667,7915
7.49,8199
7.490833333,8466
7.491666667,8712
7.4925,8946
7.493333333,9143
7.494166667,9321
7.495,9504
7.495833333,9665
7.496666667,9803
7.4975,9882
7.498333333,9966
7.499166667,10006
7.5,10036
7.500833333,10057
7.501666667,10020
7.5025,9991
7.503333333,9913
7.504166667,9813
7.505,9666
7.505833333,9501
7.506666667,9298
7.5075,9035
7.508333333,8737
7.509166667,8388
7.51,8070
7.510833333,7708
7.511666667,7375
7.5125,7034
7.513333333,6628
7.514166667,6271
7.515,5904
7.515833333,5554
7.516666667,5204
7.5175,4855
7.518333333,4492
7.519166667,4140
7.52,3842
7.520833333,3491
7.521666667,3167
7.5225,2884
7.523333333,2594
7.524166667,2343
7.525,2097
7.525833333,1849
7.526666667,1634
7.5275,1386
7.528333333,1155
7.529166667,962
7.53,742
7.530833333,542
7.531666667,319
7.5325,114
7.533333333,-80
7.534166667,-302
7.535,-527
7.535833333,-778
7.536666667,-1028
7.5375,-1307
7.538333333,-1558
7.539166667,-1847
7.54,-2142
7.540833333,-2400
7.541666667,-2698
7.5425,-2943
7.543333333,-3205
7.544166667,-3470
7.545,-3705
7.545833333,-3943
7.546666667,-4133
7.5475,-4338
7.548333333,-4553
7.549166667,-4735
7.55,-4896
7.550833333,-5042
7.551666667,-5180
7.5525,-5301
7.553333333,-5405
7.554166667,-5493
7.555,-5550
7.555833333,-5621
7.556666667,-5694
7.5575,-5682
7.558333333,-5665
7.559166667,-5637
7.56,-5538
7.560833333,-5450
7.561666667,-5324
7.5625,-5141
7.563333333,-4938
7.564166667,-4677
7.565,-4384
7.565833333,-4054
7.566666667,-3693
7.5675,-3322
7.568333333,-2887
7.569166667,-2397
7.57,-1869
7.570833333,-1349
7.571666667,-857
7.5725,-313
7.573333333,232
7.574166667,769
7.575,1295
7.575833333,1767
7.576666667,2235
7.5775,2693
7.578333333,3121
7.579166667,3564
7.58,4033
7.580833333,4425
7.581666667,4784
7.5825,5162
7.583333333,5492
7.584166667,5800
7.585,6102
7.585833333,6426
7.586666667,6676
7.5875,6908
7.588333333,7169
7.589166667,7335
7.59,7534
7.590833333,7708
7.591666667,7832
7.5925,7984
7.593333333,8122
7.594166667,8255
7.595,8342
7.595833333,8489
7.596666667,8644
7.5975,8777
7.598333333,8917
7.599166667,8993
7.6,9114
7.600833333,9171
7.601666667,9173
7.6025,9186
7.603333333,9169
7.604166667,9132
7.605,9010
7.605833333,8875
7.606666667,8710
7.6075,8530
7.608333333,8336
7.609166667,8106
7.61,7881
7.610833333,7621
7.611666667,7385
7.6125,7161
7.613333333,6955
7.614166667,6763
7.615,6559
7.615833333,6402
7.616666667,6252
7.6175,6139
7.618333333,6068
7.619166667,5992
7.62,5944
7.620833333,5940
7.621666667,5953
7.6225,5955
7.623333333,5997
7.624166667,6084
7.625,6173
7.625833333,6258
7.626666667,6327
